8005676;Starnberg;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1536489
8005675;Starnberg Nord;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1536529
8005674;Stammbach;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1623371
8005672;Iffeldorf;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1619958
8005670;Bad Staffelstein;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1600856
8005666;Stadtprozelten;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1616191
8005656;St Ottilien;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1624245
8005653;St Mang;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622587
8005652;St Koloman;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1499100
8005639;St Alban;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1624227
8005630;Spiegelau;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622552
8005625;Speikern;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=926265
8005614;Soyen;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622570
8005609;Sonthofen;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622534
8005607;Sontheim (Schwab);https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622513
8005593;Solnhofen;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1499108
8005581;Sinzing (b Regensburg);https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1624882
8005572;Simmelsdorf-Hüttenbach;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1520726
8005559;Siegsdorf;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1623872
8005557;Siegelsdorf;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1602303
8005547;Seybothenreuth;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1525221
8005545;Seulbitz;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622494
8005543;Seubersdorf;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1623444
8005532;Senden;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1623868
8005523;Seligenstadt (b Würzburg);https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1617675
8005520;Selbitz;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1499088
8005518;Selb-Plößberg;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622476
8005517;Selb Stadt;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1624726
8005516;Selb Nord;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1411536
8005512;Seiboldsdorf;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1572468
8005508;Seeshaupt;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1624730
8005506;Seeleiten-Berggeist;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622422
8005505;Seeg;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1487793
8005504;Seefeld-Hechendorf;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1536472
8005495;Schwindegg;https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622406
8005489;Schwenningen (Bay);https://www.stationsdatenbank.bayern-takt.de/StationsdatenbankBEG/picture/image.html?imageId=1622387
