EVA_NR;DS100;IFOPT;NAME;VERKEHR;LAENGE;BREITE;STATUS
8002723;THSTI;de:08121:31003;Heilbronn Industrieplatz;RV;9,21788600;49,1553210;
8002724;SHZH;de:07336:8032;Heinzenhausen;RV;7,60690200;49,6257030;
8002725;KHEBK;de:05370:3504;Heinsberg Kreishaus;RV;6,10894000;51,0617740;
8002726;TNSK;de:08121:31501;Heilbronn Kaufland;RV;9,22468700;49,1700760;
8002727;RHE;de:08315:6665;Heitersheim;RV;7,64619400;47,8798590;
8002733;NHB;de:09475:9052;Helmbrechts;nur DPN;11,7243510;50,2338000;
8002734;RHSM;de:08215:1835;Helmsheim;RV;8,65133600;49,0857500;
8002737;EHEP;de:05766:3896;Helpup;nur DPN;8,71472500;51,9773800;
8002745;EHMD;de:05978:11000;Hemmerde;nur DPN;7,80336400;51,5539420;
8002746;SHEM;de:10044:8002746;Hemmersdorf(Saar);RV;6,61456900;49,3539980;
8002748;RHCH;de:08226:1471;Hemsbach;RV;8,64872200;49,5908690;
8002751;NHD;de:09574:7450;Henfenfeld;RV;11,3865500;49,5014120;
8002753;KHEN;de:05382:57101;Hennef(Sieg);RV;7,28459200;50,7733320;
8002754;EHNE;de:05962:6023;Hennen;RV;7,64684700;51,4371550;
8002757;FHP;de:06431:1502;Heppenheim(Bergstr);FV;8,63337900;49,6415530;
8002760;THTO;de:08437:41003;Herbertingen Ort;RV;9,43339700;48,0535700;
8002761;MHEH;de:09772:4350;Herbertshofen;RV;10,8480270;48,5295280;
8002762;RHRB;ch:23017:27057;Herblingen;RV;8,66412700;47,7170030;
8002763;RHZ;de:08316:6562;Herbolzheim(Breisg);RV;7,76763800;48,2238660;
8002764;THZ;de:08125:1905;Herbolzheim(Jagst);RV;9,25982400;49,2814940;
8002766;THC;de:08135:1339;Herbrechtingen;RV;10,1703340;48,6256340;
8002768;KHEC;de:05382:59701;Herchen;RV;7,52134900;50,7712690;
8002769;EHCK;de:05954:2269;Herdecke;RV;7,43261900;51,4048060;
8002770;EHF;de:07132:90004;Herdorf;nur DPN;7,95307400;50,7783010;
8002773;FHER;de:06432:11261;Hergershausen;RV;8,91657500;49,9368020;
8002775;KHES;de:05382:57305;Hennef im Siegbogen;RV;7,31328800;50,7731560;
8002776;THMA;de:08135:1394;Hermaringen;RV;10,2583310;48,5945840;
8002779;EHBO;de:05916:7500;Herne-Börnig;RV;7,26835000;51,5547890;
8002782;NHER;de:09572:6500;Heroldsberg;RV;11,1499140;49,5287570;
8002783;NHEN;de:09572:6510;Heroldsberg Nord;RV;11,1468040;49,5445820;
8002784;KHER;de:05116:23559;Herrath;RV;6,36739900;51,1043160;
8002785;THE,THE Z;de:08115:4512;Herrenberg;RV;8,86266200;48,5939910;
8002786;TZWE;de:08115:7202;Herrenberg Zwerchweg;RV;8,86766100;48,5849690;
8002789;THL;de:08425:2728;Herrlingen;RV;9,89773000;48,4177310;
8002792;MHI;de:09188:5410;Herrsching;RV;11,1705710;47,9988490;
8002793;NHL;de:09574:7100;Hersbruck(l Pegnitz);RV;11,4351430;49,5004620;
8002794;NHR;de:09574:7150;Hersbruck(r Pegnitz);RV;11,4238260;49,5100730;
8002797;RHRT;de:08336:6606;Herten(Baden);RV;7,73966300;47,5495070;
8002798;RHXB;de:07332:1553;Herxheim am Berg;RV;8,19004400;49,5094910;
8002800;HHBS;de:03156:41718;Herzberg Schloß;RV;10,3328040;51,6544950;
8002801;EHEZ;de:05754:6102;Herzebrock;nur DPN;8,23626800;51,8802250;
8002802;FHZN;de:06635:205986;Vöhl-Herzhausen;RV;8,88499800;51,1812240;
8002804;KMKW;de:05334:3764;Herzogenrath-Alt-Merkstein;RV;6,10099900;50,8854340;
8002806;KHEZ;de:05334:3690;Herzogenrath;FV;6,09448600;50,8709160;
8002808;RHBA;de:08237:1403;Heselbach;RV;8,39896700;48,5366890;
8002810;EHLN;de:05754:9037;Hesseln;nur DPN;8,31195600;52,0683970;
8002812;HHSO;de:03252:2010;Hessisch Oldendorf;nur DPN;9,24361400;52,1668730;
8002813;FHET;de:06437:11231;Höchst Hetschbach;nur DPN;8,98319500;49,8075960;
8002814;FHH;de:06631:11070;Hettenhausen;nur DPN;9,81465700;50,4483970;
8002815;FHZ;de:06437:11224;Beerfelden Hetzbach;nur DPN;8,99285600;49,5948990;
8002816;KMK;de:05334:3768;Herzogenrath-August-Schmidt-Platz;RV;6,11950400;50,8869620;
8002817;SHR;de:07231:40283;Hetzerath;RV;6,79838500;49,8781340;
8002820;MHEU;de:09187:90021;Heufeld;nur DPN;11,9673800;47,8711950;
8002821;MHFM;de:09187:90002;Heufeldmühle;nur DPN;11,9343560;47,8775510;
8002822;FHEU;de:06438:4694;Heusenstamm;RV;8,80220200;50,0600690;
8002824;HHIS;de:05758:1538;Hiddenhausen-Schweicheln;nur DPN;8,66823900;52,1584400;
8002826;EHIB;de:05970:10508;Hilchenbach;nur DPN;8,10714600;50,9922600;
8002828;KHIS;de:05158:19723;Hilden Süd;RV;6,93736600;51,1636820;
8002830;HHIO;de:03254:21061;Hildesheim Ost;nur DPN;9,96316900;52,1465510;
8002835;EHIL;de:05970:10511;Hillnhütten;nur DPN;8,07131700;50,9727780;
8002837;RHLT;de:08216:34766;Hilpertsau;RV;8,34868300;48,7398950;
8002838;NHP;de:09576:8250;Hilpoltstein;RV;11,1841460;49,1887730;
8002839;HHIL;de:03459:42460;Hilter;nur DPN;8,15230100;52,1352560;
8002841;EHIT;de:05515:47228;Münster-Hiltrup;nur DPN;7,65428100;51,9047550;
8002843;AHPF;de:03359:8002843;Himmelpforten;nur DPN;9,31046500;53,6233010;
8002844;RHIM;de:08315:6516;Himmelreich;RV;7,99135600;47,9586160;
8002845;NHIS;de:09677:75201;Himmelstadt;RV;9,80821400;49,9234380;
8002847;SHWP;de:07340:8058;Hinterweidenthal;RV;7,74767600;49,2015680;
8002848;RHIZ;de:08315:6542;Hinterzarten;RV;8,10603300;47,9062780;
8002850;MHRS;de:09187:90049;Hinrichssegen;nur DPN;11,9506580;47,8744160;
8002852;THI;de:08235:9020;Hirsau;RV;8,73679000;48,7340590;
8002853;NHI;de:09471:20700;Hirschaid;RV;10,9910640;49,8195950;
8002856;MHFN;de:09774:2937;Hirschfelden;RV;10,3622650;48,2895310;
8002857;RHO;de:06431:1590;Hirschhorn(Neckar);RV;8,89605500;49,4426680;
8002858;SHIH;de:07335:8024;Hirschhorn(Pfalz);RV;7,68100800;49,5155880;
8002861;KHIR;;Boppard-Hirzenach;RV;7,64843600;50,1750750;
8002864;AHIF;de:03353:8002864;Hittfeld;nur DPN;9,97452500;53,4037120;
8002865;AHZ;de:03354:42663;Hitzacker;nur DPN;11,0381990;53,1391580;
8002868;KHO;de:05158:19029;Hochdahl;RV;6,94441900;51,2188320;
8002869;KHOM;de:05158:19720;Hochdahl-Millrath;RV;6,96668400;51,2165010;
8002871;THO;de:08128:13001;Hochhausen(Tauber);RV;9,63323500;49,6638120;
8002872;FHM;de:06436:6998;Hochheim(Main);RV;8,35039800;50,0042530;
8002873;AHPS;de:02000:80957;Hamburg Hochkamp;RV;9,84207600;53,5613700;
8002875;SHY;de:07335:9117;Hochspeyer;RV;7,90424400;49,4439930;
8002877;FHD;de:06435:4599;Maintal Ost;RV;8,83671400;50,1423400;
8002878;NHM;de:09478:27700;Hochstadt-Marktzeuln;RV;11,1725940;50,1531390;
8002879;SHST;de:07133:8175;Hochstätten(Pfalz);RV;7,82909600;49,7633420;
8002880;SHS;de:07133:30681;Hochstetten(Nahe);nur DPN;7,51096200;49,7986620;
8002881;MHWG;de:09774:2939;Hochwang;RV;10,2980070;48,3891210;
8002883;RHK;de:08226:1620;Hockenheim;RV;8,53738500;49,3174140;
8002884;HHOD;de:03358:42765;Hodenhagen;nur DPN;9,59505600;52,7665640;
8002886;FHTN;de:06440:6599;Altenstadt-Höchst;RV;8,92341800;50,2697670;
8002888;MHDT;de:09773:5400;Höchstädt(Donau);nur DPN;10,5662180;48,6183090;
8002891;THOE;de:08235:8940;Höfen(Enz) Bf;RV;8,58104000;48,7985600;
8002892;THFG;de:08115:1003;Höfingen;RV;9,02531500;48,8149860;
8002894;MHSB;de:09184:2240;Höhenkirchen-Siegertsbrunn;RV;11,7192260;48,0184650;
8002895;SHMB;de:07340:8062;Höhmühlbach;RV;7,52602800;49,2438930;
8002898;NHTL;de:09475:10529;Höllenthal;nur DPN;11,6838180;50,3638000;
8002899;MHRK;de:09184:2530;Höllriegelskreuth;RV;11,5097520;48,0434520;
8002903;FHNB;de:06632:209620;Wildeck-Hönebach;nur DPN;9,94424100;50,9354320;
8002908;MHPF;de:09189:41048;Höpfling;RV;12,6511620;47,8112260;
8002909;AHOW;de:02000:86962;Hamburg-Hörgensweg;nur DPN;9,90362700;53,6172830;
8002910;RHOR;de:08216:32828;Hörden;RV;8,34519000;48,7815230;
8002912;MHLK;de:09177:9954;Hörlkofen;RV;11,9423410;48,2425910;
8002914;MHPD;de:09189:41020;Hörpolding;RV;12,5682610;47,9641380;
8002915;HHTL;de:05566:60000;Hörstel;nur DPN;7,59155700;52,2956860;
8002916;EHOM;de:05766:9016;Hörstmar(Lippe);nur DPN;8,84497800;52,0125020;
8002918;NHOE;de:09671:1197;Hösbach;RV;9,22900800;49,9997130;
8002919;EHOS;de:05158:19528;Hösel;RV;6,89323100;51,3415210;
8002920;EHOV;de:05774:6144;Hövelhof;nur DPN;8,66168500;51,8239910;
8002921;EHVR;de:05774:7253;Hövelriege;nur DPN;8,64206700;51,8651230;
8002923;HHXR;de:05762:7700;Höxter Rathaus;nur DPN;9,38191800;51,7726040;
8002924;NHO;de:09464:19;Hof Hbf;RV;11,9230670;50,3077430;
8002927;NHON;de:09464:99001;Hof-Neuhof;nur DPN;11,9047110;50,3215380;
8002929;SHFD;de:10046:8002929;Hofeld;RV;7,15975500;49,5119220;
8002930;THOF;de:08136:1504;Hofen(b Aalen);RV;10,1144070;48,8726920;
8002931;RHFF;de:08226:3545;Hoffenheim;RV;8,83841100;49,2720370;
8002932;KHOF;de:05378:38401;Hoffnungsthal;RV;7,19651300;50,9113630;
8002933;FHFG;de:06633:201373;Hofgeismar;RV;9,39546100;51,4991860;
8002934;FHOR;de:06431:1757;Hofheim (Ried);RV;8,40897000;49,6594670;
8002935;FHF;de:06436:4199;Hofheim(Taunus);RV;8,44384200;50,0844710;
8002939;KHOG;de:07132:90397;Hohegrete;nur DPN;7,64247900;50,7648500;
8002940;MHOB;de:09184:2220;Hohenbrunn;RV;11,6988720;48,0465720;
8002941;KHB;de:05114:21096;Krefeld-Hohenbudberg Chempark;RV;6,66446000;51,3735290;
8002944;HHEP;de:03254:12022;Hoheneggelsen;nur DPN;10,1978200;52,2001770;
8002946;AHCH;de:02000:71951;Hamburg Hoheneichen;RV;10,0676480;53,6354780;
8002953;EHOG;de:05914:2059;Hohenlimburg;nur DPN;7,57168600;51,3488540;
8002954;MHPG;de:09190:90208;Hohenpeißenberg;nur DPN;10,9992510;47,7887950;
8002955;MHSL;de:09184:2560;Hohenschäftlarn;RV;11,4575130;47,9912990;
8002956;NHOH;de:09574:7640;Hohenstadt(Mittelfr);RV;11,4914650;49,5183390;
8002958;FHSU;de:07331:1635;Hohensülzen;RV;8,21417300;49,6217880;
8002959;AHWT;de:01058:43067;Hohenwestedt;nur DPN;9,65416100;54,0865890;
8002962;HHDF;de:03460:43174;Holdorf(Oldb);nur DPN;8,13836700;52,5749710;
8002967;AHES;de:03353:8002967;Holm-Seppensen;nur DPN;9,87000800;53,2848120;
8002969;HHOL;de:03241:9848;Holtensen/Linderte;RV;9,65322100;52,2719530;
8002972;EHW;de:05558:16685;Rosendahl-Holtwick;RV;7,12256800;51,9983910;
8002976;EHOZ;de:05970:10891;Holzhausen(Kr Siegen);nur DPN;8,13549500;50,7393220;
8002978;HHZH;de:05770:6087;Holzhausen-Heddinghausen;nur DPN;8,54585400;52,2890970;
8002979;KHOZ;de:05162:20369;Holzheim(b Neuss);RV;6,66462600;51,1656530;
8002980;MHO;de:09182:43227;Holzkirchen;RV;11,6972340;47,8843840;
8002988;KHOR;de:05382:58301;Honrath;RV;7,25288200;50,9105890;
8002992;EHOP;de:05958:31895;Hoppecke;RV;8,64005900;51,3780590;
8002994;MHOP;de:09779:5356;Hoppingen;RV;10,6531980;48,8038170;
8002995;SHPS;de:07134:35409;Hoppstädten(Nahe);nur DPN;7,19501100;49,6155270;
8002998;THBH;de:08237:5022;Horb-Heiligenfeld;RV;8,66015100;48,4677960;
8003000;EHBM;de:05766:3382;Horn-Bad Meinberg;nur DPN;8,95509200;51,8815180;
8003001;RHBG;de:08317:18820;Hornberg(Schwarzw);FV;8,23294000;48,2118950;
8003002;AHOG;de:03359:8003002;Horneburg;RV;9,57655000;53,5086770;
8003003;AHOT;de:01061:44297;Horst(Holst);nur DPN;9,64515600;53,8045960;
8003008;HHOY;de:03458:44456;Hoykenkamp;nur DPN;8,59868300;53,0697990;
8003010;RHAR;de:08317:14220;Hubacker;nur DPN;8,13569100;48,5073980;
8003014;RHFM;de:08326:6701;Hüfingen Mitte;RV;8,49051100;47,9299130;
8003015;FHMM;de:06633:203423;Hofgeismar-Hümme;RV;9,40196500;51,5429230;
8003016;FHUE;de:06631:11048;Hünfeld;FV;9,76245300;50,6732710;
8003018;EHTG;de:05970:10528;Siegen-Geisweid;nur DPN;8,01435200;50,9155810;
8003020;ESW;de:05970:10529;Siegen-Weidenau;nur DPN;8,02984200;50,8959660;
8003021;SHT;de:07232:20614;Hüttingen;RV;6,58500800;49,9674180;
8003022;THUB;de:08115:7115;Hulb;RV;8,98264400;48,6792670;
8003023;MHUF;de:09189:41071;Hufschlag;RV;12,6649410;47,8755990;
8003024;MHUG;de:09190:41333;Huglfing;RV;11,1405520;47,7767360;
8003025;RHU;de:08315:6521;Hugstetten;nur DPN;7,78392900;48,0482470;
8003030;HHUL;de:03458:44595;Huntlosen;nur DPN;8,26652000;52,9908170;
8003032;AY;de:01059:44628;Husby;RV;9,57550500;54,7643720;
8003033;RHTT;de:08215:32590;Huttenheim;RV;8,47263600;49,1971620;
8003034;RHUB;de:08237:1421;Huzenbach;RV;8,39127600;48,5826250;
8003035;RIB;de:08317:14370;Ibach;nur DPN;8,16273900;48,4551160;
8003036;HI;de:05566:14317;Ibbenbüren;FV;7,72148600;52,2768670;
8003038;MIHN;de:09774:2678;Ichenhausen;RV;10,3021380;48,3701870;
8003039;MIC;de:09173:4750;Icking;RV;11,4366470;47,9532490;
8003040;SIDO;de:07134:35000;Idar-Oberstein;nur DPN;7,32123000;49,6993680;
8003041;FIST;de:06439:11318;Idstein(Taunus);RV;8,25726400;50,2159900;
8003042;SIG;de:07235:11155;Igel;RV;6,55067900;49,7073700;
8003044;NIDF;de:09474:9600;Igensdorf;RV;11,2345300;49,6201220;
8003045;TIH;de:08128:12602;Igersheim;RV;9,81253500;49,4934250;
8003052;RIR;de:08315:6517;Ihringen;nur DPN;7,64877700;48,0404100;
8003053;FIH;de:06633:203281;Fuldatal-Ihringshausen;RV;9,52607000;51,3485910;
8003057;MILT;de:09775:4301;Illertissen;RV;10,0999420;48,2228280;
8003058;NILL;de:09575:14450;Illesheim;RV;10,3826480;49,4797310;
8003059;SILG;de:10043:8003059;Illingen(Saar);RV;7,04896600;49,3764220;
8003060;TIL;de:08236:2590;Illingen(Württ);RV;8,92116200;48,9565880;
8003061;RIMM;de:08327:1247;Immendingen Mitte;nur DPN;8,73516200;47,9371090;
8003062;FIM;de:06633:203459;Immenhausen;RV;9,46439700;51,4269020;
8003063;NIM;de:09377:7614;Immenreuth;RV;11,8696600;49,9113440;
8003064;HIMS;de:03241:9184;Immensen-Arpke;nur DPN;10,0844790;52,3913560;
8003065;MIMS;de:09780:750;Immenstadt;FV;10,2139990;47,5592030;
8003066;RIMZ;de:08327:1908;Immendingen Zimmern;nur DPN;8,71405100;47,9328760;
8003070;SIM;de:07333:5409;Imsweiler;RV;7,80797600;49,5976560;
8003072;MIDR;de:09174:6900;Markt Indersdorf;RV;11,3784460;48,3523910;
8003073;KING;de:07132:90092;Ingelbach;nur DPN;7,72621400;50,6889030;
8003075;FIL;de:07339:8192;Ingelheim;RV;8,05371600;49,9762770;
8003076;MIN;de:09161:9009;Ingolstadt Nord;RV;11,4329330;48,7730870;
8003078;AAU;de:01058:3797;Aukrug;nur DPN;9,78581000;54,0823980;
8003079;MINI;de:09761:700;Inningen;RV;10,8688760;48,3113360;
8003080;RIN;de:07337:8305;Insheim;RV;8,15213200;49,1576240;
8003081;NI;de:09675:4414;Iphofen;RV;10,2556220;49,6966030;
8003083;NIP;de:09575:14500;Ipsheim;RV;10,4857640;49,5255000;
8003086;NIR;de:09376:10593;Irrenlohe;RV;12,1013760;49,3627760;
8003088;AIS;de:02000:81951;Hamburg-Iserbrook;RV;9,81404900;53,5766060;
8003090;EILH;de:05962:6021;Iserlohnerheide;RV;7,69221000;51,3998610;
8003091;HIHG;de:03241:6555;Isernhagen;nur DPN;9,80384200;52,4860910;
8003092;MIS;de:09184:2040;Ismaning;RV;11,6794890;48,2260120;
8003094;TIP;de:08236:1790;Ispringen;RV;8,67222000;48,9144270;
8003096;EIAV;de:05754:5727;Isselhorst-Avenwedde;RV;8,43852400;51,9399760;
8003098;RIT;de:08336:6632;Istein;RV;7,54294300;47,6608890;
8003100;NIL;de:09263:99001;Ittling;RV;12,6379980;48,8849090;
8003101;RITL;de:08125:668;Ittlingen;RV;8,93458000;49,1871190;
8003102;AIZ;de:01061:46671;Itzehoe;FV;9,51028700;53,9238730;
8003103;TIT;de:08135:1417;Itzelberg;RV;10,1363000;48,7306810;
8003104;KIV;de:05366:73201;Bad Münstereifel-Iversheim;RV;6,76916200;50,5830340;
8003108;SJF;de:10041:8003108;Jägersfreude;RV;7,00497000;49,2657580;
8003111;TJZ;de:08136:4609;Jagstzell;RV;10,0988190;49,0312390;
8003115;AJHH;de:01051:46859;Jarrenwisch;nur DPN;8,96289600;54,2120810;
8003122;MJEB;de:09183:6060;Jettenbach;RV;12,3668200;48,1714280;
8003123;MJET;de:09774:2748;Jettingen;RV;10,4454730;48,3991260;
8003124;HJ;de:03455:47071;Jever;nur DPN;7,89298000;53,5687150;
8003125;RJO;de:07334:35004;Jockgrim Bf;RV;8,27227200;49,0922890;
8003127;RJL,RJLB;de:08215:1531;Jöhlingen;RV;8,57522400;49,0281800;
8003129;NJS;de:06435:11317;Jossa;RV;9,60417800;50,2325060;
8003130;KJUC;de:05162:23812;Jüchen;RV;6,50092300;51,0971130;
8003131;FJUE;de:06438:4642;Rodgau-Jügesheim;RV;8,87895700;50,0259840;
8003135;KJU;de:07233:30431;Jünkerath;RV;6,58093900;50,3447690;
8003136;MJUL;de:09277:10620;Julbach;RV;12,9580250;48,2508950;
8003137;AJUS;de:02000:11950;Hamburg Jungfernstieg;RV;9,99388300;53,5521940;
8003141;KKAA;de:05162:20625;Kaarster Bahnhof;nur DPN;6,60727400;51,2225510;
8003143;FKLM,FKLP;de:09671:1055;Kahl(Main);RV;9,00546800;50,0768700;
8003144;FKAI;de:06437:11448;Hesseneck Kailbach;nur DPN;9,07748200;49,5393380;
8003146;MKAI;de:09180:10104;Kainzenbad;RV;11,1167230;47,4829810;
8003148;SKAI;de:07135:11071;Kaisersesch;RV;7,12957300;50,2321020;
8003150;SKLP;de:07312:8020;Kaiserslautern Pfaffwerk;RV;7,75124800;49,4347140;
8003151;SKLW;de:07312:8021;Kaiserslautern West;RV;7,74981200;49,4475350;
8003154;NKAL;de:09572:6560;Kalchreuth;RV;11,1399930;49,5584420;
8003158;KKAL;de:05366:77101;Kall;RV;6,55728300;50,5384930;
8003160;KKAS;de:05362:83901;Hürth-Kalscheuren;RV;6,91022300;50,8756710;
8003165;HKAW;de:03241:6300;Langenhagen-Kaltenweide;RV;9,73634200;52,4800850;
8003166;EKAL;de:05962:748;Kalthof(Kr Iserlohn);RV;7,67236400;51,4250590;
8003168;EKAM;de:05978:11186;Kamen;RV;7,66100000;51,5852240;
8003169;EKME;de:05978:11188;Kamen-Methler;RV;7,61305600;51,5673790;
8003170;FKMP;de:07141:11073;Kamp-Bornhofen;nur DPN;7,61825100;50,2279880;
8003172;RKD;de:07334:32490;Kandel;RV;8,19802500;49,0791400;
8003173;SKAZ;de:07235:10413;Kanzem;RV;6,57366600;49,6693590;
8003174;KKAW;de:05162:20013;Kapellen-Wevelinghoven;RV;6,62106100;51,1297950;
8003175;RKPD;de:07337:5654;Kapellen-Drusweiler;RV;8,03075400;49,1056210;
8003179;STK;de:07135:11159;Treis-Karden;RV;7,29963500;50,1798360;
8003181;RKF;de:08215:32592;Karlsdorf;RV;8,54787200;49,1444840;
8003182;HKRF;de:06633:203050;Bad Karlshafen;nur DPN;9,44571000;51,6462700;
8003183;RKW,RKWU;de:08212:6005;Karlsruhe West;RV;8,36295100;49,0021590;
8003184;RKDU,RKDUA;de:08212:801;Karlsruhe-Durlach;FV;8,46282200;49,0023280;
8003185;RKHA;de:08212:3102;Karlsruhe-Hagsfeld;RV;8,45364500;49,0259380;
8003186;RKIN;de:08212:32586;Karlsruhe-Knielingen;RV;8,34117100;49,0266950;
8003187;RKMG;de:08212:32587;Karlsruhe-Mühlburg;RV;8,35112600;49,0145570;
8003189;NKA;de:09677:29018;Karlstadt(Main);RV;9,76814800;49,9628990;
8003191;MKH;de:09275:4137;Karpfham;RV;13,1873940;48,4079900;
8003196;FKH;de:06611:200274;Kassel-Harleshausen;RV;9,45225000;51,3321780;
8003197;FKJK;de:06611:200291;Kassel-Jungfernkopf;RV;9,46286900;51,3389180;
8003198;FKKD;de:06611:209755;Kassel-Kirchditmold;RV;9,45220400;51,3245610;
8003199;FKOZ;de:06611:200225;Kassel-Oberzwehren;RV;9,45402800;51,2763480;
8003200;FKW;de:06611:200007;Kassel-Wilhelmshöhe;FV;9,44689800;51,3131140;
8003205;MKAT;de:09171:10003;Kastl(Oberbay);RV;12,7128560;48,1923270;
8003207;AKAD;de:01054:48515;Katharinenheerd;RV;8,83048900;54,3341630;
8003208;AKTO;de:01054:48530;Kating;RV;8,87228100;54,3260300;
8003209;HKAT;de:03155:48531;Katlenburg;RV;10,0997400;51,6861580;
8003211;SKTS;;Kattenes;RV;7,43921100;50,2543270;
8003212;EKV;de:05566:13198;Kattenvenne;nur DPN;7,86028100;52,1132730;
8003213;FKFT;de:06532:11010;Katzenfurt;RV;8,34318900;50,6159470;
8003214;NKG;de:09564:1810;Katzwang;RV;11,0425430;49,3553720;
8003215;SKW;de:07335:8023;Katzweiler;RV;7,70093500;49,5000820;
8003216;FKAU;de:07141:11353;Kaub;nur DPN;7,76819700;50,0836350;
8003218;RKL;de:08317:15011;Kehl;nur DPN;7,80655600;48,5766580;
8003220;TKEH;de:08435:32007;Kehlen;RV;9,54818400;47,6830310;
8003222;AKI;de:01054:48669;Keitum;FV;8,36896900;54,8888140;
8003227;MKMZ;de:09775:4441;Kellmünz;RV;10,1246160;48,1202860;
8003228;FKCH;de:06433:2901;Kelsterbach;RV;8,52947900;50,0624900;
8003229;NKNN;de:09377:7651;Kemnath-Neustadt;nur DPN;11,8622620;49,8439060;
8003230;MKPO;de:09763:688;Kempten(Allgäu)Ost;RV;10,3320500;47,7312930;
8003232;SKEN;de:07312:8127;Kennelgarten;RV;7,73301300;49,4409980;
8003233;RKN;de:08316:6518;Kenzingen;RV;7,76409400;48,1944510;
8003235;FKB;de:06533:11111;Kerkerbach;nur DPN;8,13588200;50,4019620;
8003238;NKCH;de:09474:9100;Kersbach;RV;11,0595440;49,6849870;
8003241;FKES;de:07141:11355;Kestert;nur DPN;7,64897800;50,1870650;
8003245;EKGS;de:05113:9385;Kettwig Stausee;RV;6,93914500;51,3566080;
8003247;KKEV;de:05154:36115;Kevelaer;nur DPN;6,25222700;51,5810080;
8003248;TKBI;de:08416:2503;Kiebingen;RV;8,97374500;48,4793690;
8003249;MKI;de:09187:43675;Kiefersfelden;nur DPN;12,1904730;47,6099070;
8003251;AKSL;de:01002:49232;Kiel Schulen am Langsee;RV;10,1569650;54,3072050;
8003252;KKIE;de:05362:84501;Brühl-Kierberg;RV;6,88837500;50,8381970;
8003253;AKRU;de:01002:49327;Kiel-Russee;RV;10,0702120;54,3100400;
8003255;FKIL;de:06435:4542;Schöneck-Kilianstädten;RV;8,84042000;50,2017870;
8003256;MKIG;de:09176:8840;Kinding(Altmühltal);RV;11,3775010;48,9926940;
8003257;SKIB;de:07335:8124;Kindsbach;RV;7,61283600;49,4193710;
8003262;FKGS;de:06440:11132;Kirch Göns;RV;8,66686900;50,4733730;
8003263;MKAG;de:09189:90005;Kirchanschöring;RV;12,8315170;47,9534150;
8003266;TKIM;de:08119:7502;Kirchberg(Murr);RV;9,32905600;48,9391610;
8003267;HKDF;de:03241:5688;Kirchdorf(Deister);RV;9,49193600;52,2898520;
8003268;NKIR;de:09474:9640;Kirchehrenbach;nur DPN;11,1416410;49,7354440;
8003270;NKO;de:09479:9643;Kirchenlamitz Ost;RV;11,9859650;50,1654960;
8003272;TKI;de:08416:2002;Kirchentellinsfurt;RV;9,13948000;48,5287490;
8003276;HKHW;de:03461:49570;Kirchhammelwarden;nur DPN;8,47523300;53,3056550;
8003278;TKM;de:08118:5723;Kirchheim(Neckar);RV;9,15090300;49,0376460;
8003280;TKT;de:08116:4211;Kirchheim(Teck);RV;9,44392700;48,6442580;
8003282;TKTO;de:08116:4345;Kirchheim(Teck)-Ötlingen;RV;9,41629100;48,6577640;
8003283;TKTS;de:08116:5777;Kirchheim(Teck)Süd;RV;9,45178800;48,6402610;
8003284;TKU;de:09679:5010;Kirchheim(Unterfr);RV;9,85771300;49,6567490;
8003285;RKH;de:07332:1685;Kirchheim(Weinstr);RV;8,18145200;49,5371630;
8003286;HKHN;de:03257:189;Kirchhorsten;RV;9,11978300;52,3078750;
8003287;EKHU;de:05966:10546;Kirchhundem;nur DPN;8,07810300;51,0860680;
8003288;HKLG;de:05758:1695;Kirchlengern;nur DPN;8,64377800;52,1967550;
8003289;RKBV;de:08216:32187;Kirschbaumwasen;RV;8,35568400;48,6230550;
8003290;MKO,MKO H;de:09175:4040;Kirchseeon;RV;11,8872550;48,0709000;
8003292;HKI;de:03251:49817;Kirchweyhe;RV;8,84723600;52,9837650;
8003293;RKZ;de:08315:6519;Kirchzarten;RV;7,95913200;47,9679360;
8003294;SKI;de:10045:8003294;Kirkel;RV;7,22660100;49,2862450;
8003295;SKR;de:07133:30574;Kirn;nur DPN;7,46458900;49,7857690;
8003298;SKRS;de:07133:30680;Kirnsulzbach;nur DPN;7,43547700;49,7623240;
8003299;MKIS;de:09771:1000;Kissing;RV;10,9595530;48,3009220;
8003302;MKLA;de:09180:42871;Klais;RV;11,2385890;47,4830320;
8003303;AKX;de:01054:49993;Klanxbüll;FV;8,67645400;54,8619970;
8003309;AKC;de:03353:8003309;Klecken;nur DPN;9,92892200;53,3662070;
8003310;KKSH;de:05315:19801;Köln-Stammheim;RV;7,00209500;50,9900700;
8003311;FKAH;de:06435:8560;Hanau Klein-Auheim;nur DPN;8,93428800;50,1007340;
8003312;AFB;de:02000:80956;Hamburg Klein Flottbek;RV;9,86112200;53,5581690;
8003313;FKGE;de:06433:11257;Klein Gerau;RV;8,51674000;49,9198490;
8003314;FKO;de:09671:99136;Kleinostheim;RV;9,07225200;50,0026450;
8003315;FKLU;de:06432:8123;Groß-Umstadt Klein-Umstadt;nur DPN;8,93863500;49,8943670;
8003316;FKWO;de:07339:8009;Klein Winternheim-Ober Olm;nur DPN;8,20709700;49,9396190;
8003317;MKHN;de:09174:6930;Kleinberghofen;RV;11,2754780;48,3540450;
8003320;KKTR;de:05315:18001;Köln Trimbornstr;RV;6,99673400;50,9358570;
